article_id,ngay_dang_tin,ten_dn,ma_tp,tieu_de,ghi_chu,tinh_trang,file_id,loai_su_kien
29768,25/11/2025,CTCP bất động sản Mỹ,AME.BOND.06.2020.23,CTCP bất động sản Mỹ CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,29768.0,gia_han
29767,25/11/2025,CTCP bất động sản Mỹ,AME.BOND.06.2020.21,CTCP bất động sản Mỹ CBTT bất thường - về việc: Nghị quyết Người sở hữu trái phiếu về việc kéo dài kỳ hạn trái phiếu,,Hiệu lực,29767.0,gia_han
29750,24/11/2025,Công ty TNHH Bất động sản Gia Đức,GDUCH2131001,Công ty TNHH Bất động sản Gia Đức CBTT bất thường - về việc: vi phạm hành chính,,Hiệu lực,29750.0,
29744,21/11/2025,Công ty TNHH Quản lý Đầu tư Thiên An,"DTACH2328001,DTACH2328002","Công ty TNHH Quản lý Đầu tư Thiên An CBTT bất thường - về việc:Có sự thay đổi về nội dung thông tin so với thông tin đã công bố khi chào bán trái phiếu làm ảnh hưởng đến khả năng trả nợ lãi, gốc trái phiếu.",,Hiệu lực,29744.0,
29725,20/11/2025,Công ty cổ phần Đầu tư Địa ốc Phương Đông (Tên cũ: Công ty Cổ phần Địa ốc Phương Đông),PDCCH2124001,Công ty cổ phần Đầu tư Địa ốc Phương Đông (Tên cũ: Công ty Cổ phần Địa ốc Phương Đông) CBTT bất thường - về việc: Chậm thanh toán gốc lãi tại ngày 12.11.25,,Hiệu lực,29725.0,cham_tra
29729,20/11/2025,Công ty cổ phần Đầu tư Quốc tế Hoàng Anh Gia Lai (Tên cũ: Công ty TNHH Hưng Thắng Lợi Gia Lai),HTL12501,Công ty TNHH Hưng Thắng Lợi Gia Lai CBTT bất thường - về việc: Thay đổi loại hình doanh nghiệp và tên doanh nghiệp,,Hiệu lực,29729.0,
29726,19/11/2025,Công ty TNHH Bất động sản Gia Đức,GDUCH2131001,Công ty TNHH Bất động sản Gia Đức CBTT bất thường - về việc: CBTT bất thường của doanh nghiệp phát hành trái phiếu GDUCH2131001,,Hiệu lực,29726.0,
29723,18/11/2025,CTCP Hưng Thịnh Land,H79CH2225002,CTCP Hưng Thịnh Land CBTT bất thường - về việc: Công bố thông tin bất thường về việc xin ý kiến Người Sở Hữu Trái Phiếu H79CH2225002 chấp thuận cho phép Tổ Chức Phát Hành được quyền mua lại trước hạn 5.732.019 Trái Phiếu H79CH2225002.,,Hiệu lực,29723.0,
29707,18/11/2025,CÔNG TY TNHH ĐIỆN GIÓ PHƯỚC HỮU - DUYÊN HẢI 1,"PHDCH2122001,PHDCH2123002,PHDCH2128007,PHDCH2137016,PHDCH2124003,PHDCH2125004,PHDCH2126005,PHDCH2127006,PHDCH2131010,PHDCH2132011,PHDCH2133012,PHDCH2134013,PHDCH2135014,PHDCH2136015,PHDCH2129008,PHDCH2130009",CÔNG TY TNHH ĐIỆN GIÓ PHƯỚC HỮU - DUYÊN HẢI 1 CBTT bất thường - về việc: Xử phạt vi phạm hành chính,,Hiệu lực,29707.0,
29706,17/11/2025,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN NĂNG LƯỢNG NINH THUẬN,TT.14.BOND.2020,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN NĂNG LƯỢNG NINH THUẬN CBTT bất thường - về việc: Xử phạt vi phạm hành chính,,Hiệu lực,29706.0,
29701,17/11/2025,Công ty TNHH Bất động sản Gia Phú,GPRCH2123001,Công ty TNHH Bất động sản Gia Phú CBTT bất thường - về việc: chậm thanh toán gốc lãi trái phiếu GPRCH2123001 cho kỳ lãi 13/11/2025 khi trái phiếu đã quá hạn 13/08/2025.,,Hiệu lực,29701.0,cham_tra
29697,17/11/2025,Công ty TNHH Chứng khoán ACB,,Công ty TNHH Chứng khoán ACB CBTT bất thường - về việc: Quyết định xử phạt vi phạm hành chính,,Hiệu lực,29697.0,
29693,14/11/2025,CTCP đầu tư và dịch vụ HELIOS,HISCH2124001,CTCP đầu tư và dịch vụ HELIOS CBTT bất thường - về việc: chậm thanh toán lãi,,Hiệu lực,29693.0,cham_tra
29676,12/11/2025,CÔNG TY TNHH MẶT TRỜI HẠ LONG,SHL12504,CÔNG TY TNHH MẶT TRỜI HẠ LONG CBTT bất thường - về việc: Giải chấp một phần tài sản bảo đảm liên quan đến trái phiếu SHL12504,,Hiệu lực,29676.0,
29670,11/11/2025,Công ty Cổ phần Đầu tư Xây dựng Đại Thịnh Phát,DPJCH2224002,Công ty Cổ phần Đầu tư Xây dựng Đại Thịnh Phát CBTT bất thường - về việc: chậm thanh toán lãi kỳ 39 mã trái phiếu DPJ12202,,Hiệu lực,29670.0,cham_tra
29672,11/11/2025,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVLH2123010,"Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va CBTT bất thường - về việc: Thông qua kế hoạch thanh toán gốc, lãi Trái Phiếu theo kết quả lấy ý kiến tại Nghị Quyết Người Sở Hữu Trái Phiếu",,Hiệu lực,29672.0,
29643,10/11/2025,CTCP Hưng Thịnh Land,HTLAND.2020.TV01,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu HTLAND.2020.TV01 bằng tài sản khác,,Hiệu lực,29643.0,
29641,10/11/2025,CTCP Hưng Thịnh Land,HTL-H2023-009,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu HTL-H2023-009 bằng tài sản khác,,Hiệu lực,29641.0,
29640,10/11/2025,CTCP Hưng Thịnh Land,HTL-H2023-008,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu HTL-H2023-008 bằng tài sản khác,,Hiệu lực,29640.0,
29637,10/11/2025,CTCP Hưng Thịnh Land,HTL-H2023-007,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu HTL-H2023-007 bằng tài sản khác,,Hiệu lực,29637.0,
29642,10/11/2025,CTCP Hưng Thịnh Land,HTL-H2023-005,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu HTL-H2023-005 bằng tài sản khác,,Hiệu lực,29642.0,
29636,10/11/2025,CTCP Hưng Thịnh Land,HTL-H2023-006,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu HTL-H2023-006 bằng tài sản khác,,Hiệu lực,29636.0,
29645,10/11/2025,CTCP Hưng Thịnh Land,H79CH2124017,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu H79CH2124017 bằng tài sản khác,,Hiệu lực,29645.0,
29635,10/11/2025,CTCP Hưng Thịnh Land,H79CH2124001,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu H79CH2124001 bằng tài sản khác,,Hiệu lực,29635.0,
29644,10/11/2025,CTCP Hưng Thịnh Land,H79CH2123021,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu H79CH2123021 bằng tài sản khác,,Hiệu lực,29644.0,
29634,10/11/2025,CTCP Hưng Thịnh Land,H79CH2123002,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu H79CH2123002 bằng tài sản khác,,Hiệu lực,29634.0,
29639,07/11/2025,CÔNG TY TNHH NO VA THẢO ĐIỀN,NTDCH2227001,CÔNG TY TNHH NO VA THẢO ĐIỀN CBTT bất thường - về việc: Công bố thông tin bổ sung theo kết luận thanh tra về việc mua lại bắt buộc,,Hiệu lực,29639.0,
29638,07/11/2025,CÔNG TY TNHH NO VA THẢO ĐIỀN,NTDCH2227001,CÔNG TY TNHH NO VA THẢO ĐIỀN CBTT bất thường - về việc: công bố thông tin bổ sung theo kết luận thanh tra về kết quả kiểm phiếu Lấy ý kiến người sở hữu trái phiếu,,Hiệu lực,29638.0,
29652,07/11/2025,Công ty Cổ phần Dịch vụ Quản lý Tài sản Việt Nam,VPMCH2431001,Công ty Cổ phần Dịch vụ Quản lý Tài sản Việt Nam CBTT bất thường - về việc: Thay đổi đổi điều kiện điều khoản Trái phiếu liên quan đến điều chỉnh lãi suất,,Hiệu lực,29652.0,
29633,06/11/2025,Công ty Cổ phần Đầu tư Năng lượng Trường Thịnh,TTEH2124001,Công ty Cổ phần Đầu tư Năng lượng Trường Thịnh CBTT bất thường - về việc: điều chỉnh phương án sử dụng nguồn vốn trái phiếu đã phát hành,,Hiệu lực,29633.0,
29625,06/11/2025,CÔNG TY CỔ PHẦN TẬP ĐOÀN PC1,"PC1H2227002,PC1H2227001",CÔNG TY CỔ PHẦN TẬP ĐOÀN PC1 CBTT bất thường - về việc: bổ sung tài sản đảm bảo để đảm bảo cho nghĩa vụ được bảo đảm của trái phiếu và thông qua phương án rút bớt tài sản bảo đảm,,Hiệu lực,29625.0,
29613,05/11/2025,Công ty TNHH Đầu tư Bất động sản Unity,UNICH2124002,"Công ty TNHH Đầu tư Bất động sản Unity CBTT bất thường - về việc: CBTT về tình hình thanh toán gốc, lãi",,Hiệu lực,29613.0,
29598,04/11/2025,Công ty Cổ Phần Tập Đoàn Xây Dựng Hòa Bình,HBCH2225002,"Thông tin về chậm thanh toán gốc, lãi trái phiếu HBCH2225002",,Hiệu lực,29598.0,cham_tra
29583,03/11/2025,Công ty Cổ phần Khang Minh Group,GKMH2124001,Công ty Cổ phần Khang Minh Group CBTT bất thường - về việc:Gia hạn kỳ hạn Trái phiếu và Điểu chỉnh kỳ trả lãi Trái phiếu,,Hiệu lực,29583.0,gia_han
29582,03/11/2025,CTCP KHÁCH SẠN VỊNH HẠ LONG,HLHCH2125001,CTCP KHÁCH SẠN VỊNH HẠ LONG CBTT bất thường - về việc: chậm thanh toán gốc trái phiếu,,Hiệu lực,29582.0,cham_tra
29591,03/11/2025,CTCP TÂN HOÀN CẦU BẾN TRE,THCBTH2032002,"CTCP TÂN HOÀN CẦU BẾN TRE CBTT bất thường - về việc: : Thay đổi điều kiện, điều khoản của trái phiếu đã phát hành của mã THCBTH2032002.",,Hiệu lực,29591.0,
29572,03/11/2025,Công ty Cổ phần Đầu tư Xây dựng Đại Thịnh Phát,DPJCH2224001,Công ty Cổ phần Đầu tư Xây dựng Đại Thịnh Phát CBTT bất thường - về việc: chậm thanh toán lãi kỳ 39 mã trái phiếu DPJ12201,,Hiệu lực,29572.0,cham_tra
29581,03/11/2025,Công ty Cổ phần Đầu tư và Du lịch Sài Gòn - Lâm Đồng,SLTCH2328001,Công ty Cổ phần Đầu tư và Du lịch Sài Gòn - Lâm Đồng CBTT bất thường - về việc: Công bố thông tin bất thường về tình hình thanh toán lãi trái phiếu SLTCH2328001,,Hiệu lực,29581.0,
29553,29/10/2025,CTCP TÂN HOÀN CẦU BẾN TRE,BTCCH2133002,"CTCP TÂN HOÀN CẦU BẾN TRE CBTT bất thường - về việc: Thay đổi điều kiện, điều khoản của trái phiếu đã phát hành của mã BTCCH2133002.",,Hiệu lực,29553.0,
29552,29/10/2025,CTCP TÂN HOÀN CẦU BẾN TRE,BTCCH2133001,"CTCP TÂN HOÀN CẦU BẾN TRE CBTT bất thường - về việc: Thay đổi điều kiện, điều khoản của trái phiếu đã phát hành của mã BTCCH2133001",,Hiệu lực,29552.0,
29551,29/10/2025,CTCP TÂN HOÀN CẦU BẾN TRE,THCBTH2032001,"CTCP TÂN HOÀN CẦU BẾN TRE CBTT bất thường - về việc: Thay đổi điều kiện, điều khoản của trái phiếu đã phát hành của mã THCBTH2032001",,Hiệu lực,29551.0,
29540,29/10/2025,Công ty Cổ phần Hưng Thịnh Investment,H39CH2225002,Công ty Cổ phần Hưng Thịnh Investment CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29540.0,
29538,28/10/2025,Công ty cổ phần Đầu tư Technical,TECHNICALH2024001,Công ty cổ phần Đầu tư Technical CBTT bất thường - về việc: Tình hình thanh toán gốc lãi,,Hiệu lực,29538.0,
29536,27/10/2025,CÔNG TY CỔ PHẦN INFINITY LAND,INFINITYH2127001,"CÔNG TY CỔ PHẦN INFINITY LAND CBTT bất thường - về việc: thay đổi điều kiện, điều khoản của trái phiếu",,Hiệu lực,29536.0,
29535,27/10/2025,Công ty cổ phần Thành Thành công - Biên Hòa,SBTH2427001,"Công ty cổ phần Thành Thành công - Biên Hòa CBTT bất thường - về việc: thay đổi điều kiện, điều khoản của trái phiếu",,Hiệu lực,29535.0,
29528,27/10/2025,Công ty Cổ phần Tập đoàn KIDO,KDCH2126001,Công ty Cổ phần Tập đoàn KIDO CBTT bất thường - về việc: xủ phạt vi phạm hành chính,,Hiệu lực,29528.0,
29520,24/10/2025,Công ty Cổ phần Năng lượng Bitexco,BITEXCOL1620001,Công ty Cổ phần Năng lượng Bitexco CBTT bất thường - về việc: xử phạt vi phạm hành chính,,Hiệu lực,29520.0,
29512,23/10/2025,Tổng công ty cổ phần đầu tư phát triển xây dựng,"DIGH2326002,DIGH2326001","Tổng công ty cổ phần đầu tư phát triển xây dựng CBTT bất thường - về việc:dự kiến tất toán trước hạn mã trái phiếu DIGH2326001 và DIGH2326002, thời gian thực hiện trong Quý 4/2025 và Quý 1/2026",,Hiệu lực,29512.0,
29492,21/10/2025,Công ty TNHH Đầu tư và Phát triển điện mặt trời KN Vạn Ninh,"KVN,KNVCH2131001","Công ty TNHH Đầu tư và Phát triển điện mặt trời KN Vạn Ninh CBTT bất thường - v/v thay đổi điều kiện, điều khoản mã KVN,KNVCH2131001;",,Hiệu lực,29492.0,
29486,21/10/2025,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT,HPXH2125007,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT CBTT bất thường - về việc: TPhê duyệt phương án thanh toán các khoản lãi chưa thanh toán và gia hạn trái phiếu HPXH2125007 (mã giao dịch HPX12102),,Hiệu lực,29486.0,gia_han
29478,17/10/2025,Công ty Cổ phần Bông Sen,BSECH2126003,"Công ty Cổ phần Bông Sen CBTT bất thường - về việc: chậm thanh toán gốc, lãi trái phiếu",,Hiệu lực,29478.0,cham_tra
29472,16/10/2025,Công ty cổ phần Năng lượng Tái tạo Sơn Mỹ,"SSCCH1930005,SSCCH1930006","Công ty cổ phần Năng lượng Tái tạo Sơn Mỹ CBTT bất thường - về việc: Thay đổi điều kiện, điều khoản của trái phiếu đã phát hành, thay đổi đại diện người sở hữu trái phiếu.",,Hiệu lực,29472.0,
29469,16/10/2025,Công ty cổ phần Đầu tư Technical,TECHNICALH2024001,Công ty cổ phần Đầu tư Technical CBTT bất thường - về việc: Tình hình thanh toán gốc lãi,,Hết hiệu lực,29469.0,
29473,16/10/2025,Công ty Cổ phần Đầu tư và Du lịch Sài Gòn - Lâm Đồng,SLTCH2328001,Công ty Cổ phần Đầu tư và Du lịch Sài Gòn - Lâm Đồng CBTT bất thường - về việc: Công bố thông tin bất thường về tình hình thanh toán lãi trái phiếu  SLTCH2328001,,Hiệu lực,29473.0,
29470,16/10/2025,Công ty Cổ phần Đầu tư và Phát triển du lịch Phú Quốc,"DPQCH2227002,DPQCH2227003,DPQCH2227004,DPQCH2227007,DPQCH2227005,DPQCH2227006,DPQCH2227001",Công ty Cổ phần Đầu tư và Phát triển du lịch Phú Quốc CBTT bất thường - về việc: V/v: Công bố thông tin bất thường của doanh nghiệp phát hành trái phiếu DLPQ 2022,,Hiệu lực,29470.0,
29460,16/10/2025,Công ty TNHH Đầu tư Bất động sản Unity,UNICH2124001,"Công ty TNHH Đầu tư Bất động sản Unity CBTT bất thường - về việc: CBTT về tình hình thanh toán gốc, lãi",,Hiệu lực,29460.0,
29457,15/10/2025,Công ty TNHH Đầu tư và Phát triển Bất động sản Green Land,GRL12501,Công ty TNHH Đầu tư và Phát triển Bất động sản Green Land CBTT bất thường - về việc: Điều chỉnh Phụ lục III - Danh sách 46 Giấy Chứng nhận QSD Đất Dự Án Aqua 112 của Phương Án Phát Hành bằng Danh sách 33 Giấy Chứng nhận QSD Đất Dự Án Aqua 112.,,Hiệu lực,29457.0,
29448,13/10/2025,Công ty cổ phần Đầu tư và Phát triển Năng lượng Trung Nam,EDICB2325001,Công ty cổ phần Đầu tư và Phát triển Năng lượng Trung Nam CBTT bất thường - về việc: gia hạn kỳ hạn trái phiếu,,Hiệu lực,29448.0,gia_han
29440,13/10/2025,Công ty Cổ phần Đầu tư và Phát triển du lịch Phú Quốc,DPQ12501,Công ty Cổ phần Đầu tư và Phát triển du lịch Phú Quốc CBTT bất thường - về việc: V/v: Công bố thông tin bất thường của doanh nghiệp phát hành trái phiếu DPQ12501,,Hiệu lực,29440.0,
29421,09/10/2025,Công ty Cổ phần Đầu tư Thương mại và Dịch vụ Việt Mỹ A&V,CGGCH2124001,Công ty Cổ phần Đầu tư Thương mại và Dịch vụ Việt Mỹ A&V CBTT bất thường - về việc: gia hạn thời hạn trái phiếu,,Hiệu lực,29421.0,gia_han
29422,09/10/2025,Công ty Cổ phần Đầu tư Xây dựng Đại Thịnh Phát,DPJCH2224002,Công ty Cổ phần Đầu tư Xây dựng Đại Thịnh Phát CBTT bất thường - về việc: chậm thanh toán lãi kỳ 38 mã trái phiếu DPJ12202,,Hiệu lực,29422.0,cham_tra
29415,08/10/2025,CTCP Hưng Thịnh Land,H79CH2124018,CTCP Hưng Thịnh Land CBTT bất thường - về việc: chậm thanh toán lãi trái phiếu,,Hiệu lực,29415.0,cham_tra
29323,07/10/2025,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN THẾ KỶ,CIVCB2124001,"CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN BẤT ĐỘNG SẢN THẾ KỶ CBTT bất thường - về việc: Sửa đổi, bổ sung các nội dung liên quan đến Kỳ hạn, Ngày Đáo Hạn mã CIVCB2124001",,Hiệu lực,29323.0,
29258,03/10/2025,Công ty cổ phần Hoàng Anh Gia Lai,HAGLBOND16.26,Công ty cổ phần Hoàng Anh Gia Lai CBTT bất thường - về việc: chậm thanh toán lãi Trái phiếu,,Hiệu lực,29258.0,cham_tra
29297,02/10/2025,Công ty Cổ phần Hưng Thịnh Investment,H39CH2123004,Công ty Cổ phần Hưng Thịnh Investment CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29297.0,
29282,01/10/2025,CTCP Hưng Thịnh Land,HTL-H2023-009,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29282.0,
29281,01/10/2025,CTCP Hưng Thịnh Land,HTL-H2023-008,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29281.0,
29280,01/10/2025,CTCP Hưng Thịnh Land,HTL-H2023-007,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29280.0,
29279,01/10/2025,CTCP Hưng Thịnh Land,HTL-H2023-006,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29279.0,
29278,01/10/2025,CTCP Hưng Thịnh Land,HTL-H2023-005,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29278.0,
29277,01/10/2025,CTCP Hưng Thịnh Land,HTL-H2023-004,CTCP Hưng Thịnh Land CBTT bất thường - về việc:,,Hiệu lực,29277.0,
29276,01/10/2025,CTCP Hưng Thịnh Land,H79CH2124017,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29276.0,
29274,01/10/2025,CTCP Hưng Thịnh Land,H79CH2124001,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29274.0,
29273,01/10/2025,CTCP Hưng Thịnh Land,H79CH2123021,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29273.0,
29272,01/10/2025,CTCP Hưng Thịnh Land,H79CH2123002,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán gốc trái phiếu bằng tài sản khác,,Hiệu lực,29272.0,
29270,01/10/2025,CTCP Hưng Thịnh Land,HTLAND.2020.TV01,CTCP Hưng Thịnh Land CBTT bất thường - về việc: thanh toán trái phiếu bằng tài sản khác,,Hiệu lực,29270.0,
29197,01/10/2025,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT,HPXH2125007,CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT CBTT bất thường - về việc: TPhê duyệt phương án thanh toán các khoản lãi chưa thanh toán và gia hạn trái phiếu HPXH2125007 (mã giao dịch HPX12102),,Hết hiệu lực,29197.0,gia_han
29212,30/09/2025,CTCP TẬP ĐOÀN XÂY DỰNG TRACODI ( TÊN CŨ: CTCP ĐẦU TƯ PHÁT TRIỂN CÔNG NGHIỆP VÀ VẬN TẢI),TCDH2227002,"CTCP TẬP ĐOÀN XÂY DỰNG TRACODI ( TÊN CŨ: CTCP ĐẦU TƯ PHÁT TRIỂN CÔNG NGHIỆP VÀ VẬN TẢI) CBTT bất thường - về việc: chậm thanh toán gốc, lãi",,Hiệu lực,29212.0,cham_tra
