stt,ngay_dang_tin,ten_dn,ma_tp,menh_gia,ky_han,ngay_phat_hanh,ngay_dao_han,gt_phat_hanh,gt_dang_luu_hanh,gt_mua_lai,sl_mua_lai,gt_con_lai,sl_con_lai,ngay_mua_lai,tinh_trang,ghi_chu,file_id,menh_gia_num,gt_phat_hanh_num,gt_dang_luu_hanh_num,gt_mua_lai_num,sl_mua_lai_num,gt_con_lai_num,sl_con_lai_num
4016,18/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924008,"1,000,000",60 Tháng,19/06/2019,19/06/2024,"100,000,000,000","3,824,000,000","1,836,000,000","1,836","1,988,000,000","1,988",16/01/2023,Hiệu lực,,5263.0,1000000.0,100000000000.0,3824000000.0,1836000000.0,1836.0,1988000000.0,1988.0
4017,18/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924007,"1,000,000",60 Tháng,18/06/2019,18/06/2024,"100,000,000,000","1,290,000,000","793,000,000",793,"497,000,000",497,16/01/2023,Hiệu lực,,5262.0,1000000.0,100000000000.0,1290000000.0,793000000.0,793.0,497000000.0,497.0
4018,18/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924010,"1,000,000",60 Tháng,02/07/2019,02/07/2024,"100,000,000,000","1,107,000,000","1,007,000,000","1,007","100,000,000",100,16/01/2023,Hiệu lực,,5265.0,1000000.0,100000000000.0,1107000000.0,1007000000.0,1007.0,100000000.0,100.0
4019,18/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924006,"1,000,000",60 Tháng,14/06/2019,14/06/2024,"100,000,000,000","11,408,000,000","11,075,000,000","11,075","333,000,000",333,16/01/2023,Hiệu lực,,5261.0,1000000.0,100000000000.0,11408000000.0,11075000000.0,11075.0,333000000.0,333.0
4020,18/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1923005,"1,000,000",54 Tháng,13/06/2019,13/12/2023,"100,000,000,000","2,836,000,000","1,197,000,000","1,197","1,639,000,000","1,639",16/01/2023,Hiệu lực,,5259.0,1000000.0,100000000000.0,2836000000.0,1197000000.0,1197.0,1639000000.0,1639.0
4021,18/01/2023,PDR - CTCP phát triển bất động sản Phát Đạt,PDRH2123007,"100,000,000",2 Năm,02/12/2021,02/12/2023,"475,000,000,000","286,300,000,000","143,300,000,000","1,433","143,000,000,000","1,430",17/01/2023,Hiệu lực,,5252.0,100000000.0,475000000000.0,286300000000.0,143300000000.0,1433.0,143000000000.0,1430.0
4022,18/01/2023,PDR - CTCP phát triển bất động sản Phát Đạt,PDRH2123001,"100,000,000",2 Năm,02/02/2021,02/02/2023,"400,000,000,000","400,000,000,000","400,000,000,000","4,000",0,0,17/01/2023,Hiệu lực,,5260.0,100000000.0,400000000000.0,400000000000.0,400000000000.0,4000.0,0.0,0.0
4023,18/01/2023,PDR - CTCP phát triển bất động sản Phát Đạt,PDRH2123003,"100,000,000",27 Tháng,07/05/2021,07/08/2023,"130,000,000,000","65,000,000,000","65,000,000,000",650,0,0,17/01/2023,Hiệu lực,,5249.0,100000000.0,130000000000.0,65000000000.0,65000000000.0,650.0,0.0,0.0
4024,18/01/2023,PDR - CTCP phát triển bất động sản Phát Đạt,PDRH2224001,"100,000,000",2 Năm,25/03/2022,25/03/2024,"300,000,000,000","300,000,000,000","150,100,000,000","1,501","149,900,000,000","1,499",17/01/2023,Hiệu lực,,5266.0,100000000.0,300000000000.0,300000000000.0,150100000000.0,1501.0,149900000000.0,1499.0
4025,18/01/2023,PDR - CTCP phát triển bất động sản Phát Đạt,PDRH2123006,"100,000,000",2 Năm,24/09/2021,24/09/2023,"270,000,000,000","270,000,000,000","135,000,000,000","1,350","135,000,000,000","1,350",17/01/2023,Hiệu lực,,5250.0,100000000.0,270000000000.0,270000000000.0,135000000000.0,1350.0,135000000000.0,1350.0
4026,18/01/2023,PSIC - Công ty TNHH MTV Sunrise Power Đăk Psi,PSI.H.20.32.001,"100,000",12 Năm,09/11/2020,09/11/2032,"400,000,000,000","400,000,000,000","400,000,000,000","4,000,000",0,0,12/01/2023,Hiệu lực,,5245.0,100000.0,400000000000.0,400000000000.0,400000000000.0,4000000.0,0.0,0.0
4027,18/01/2023,TASC - CTCP TẬP ĐOÀN TASECO (tên cũ: CTCP DỊCH VỤ HÀNG KHÔNG THĂNG LONG ),TASCH2123002,"100,000,000",24 Tháng,21/07/2021,21/07/2023,"150,000,000,000","91,800,000,000","14,100,000,000",141,"77,700,000,000",777,16/01/2023,Hiệu lực,,5253.0,100000000.0,150000000000.0,91800000000.0,14100000000.0,141.0,77700000000.0,777.0
4028,18/01/2023,TASC - CTCP TẬP ĐOÀN TASECO (tên cũ: CTCP DỊCH VỤ HÀNG KHÔNG THĂNG LONG ),TASCH2123001,"100,000,000",24 Tháng,17/05/2021,17/05/2023,"130,000,000,000","87,700,000,000","15,000,000,000",150,"72,700,000,000",727,16/01/2023,Hiệu lực,,5251.0,100000000.0,130000000000.0,87700000000.0,15000000000.0,150.0,72700000000.0,727.0
4029,17/01/2023,VLDC - CÔNG TY CỔ PHẦN PHÁT TRIỂN ĐẤT VIỆT,VLDCH2225001,"100,000,000",36 Tháng,14/01/2022,14/01/2025,"1,600,000,000,000","1,600,000,000,000","160,000,000,000","1,600","1,440,000,000,000","14,400",16/01/2023,Hiệu lực,,5256.0,100000000.0,1600000000000.0,1600000000000.0,160000000000.0,1600.0,1440000000000.0,14400.0
4030,17/01/2023,IDHC - CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN THỦY ĐIỆN ĐĂKPSI,IDHCH2131001,"100,000",10 Năm,15/03/2021,15/03/2031,"1,000,000,000,000","1,000,000,000,000","118,619,000,000","1,186,190","881,381,000,000","8,813,810",13/01/2023,Hiệu lực,,5244.0,100000.0,1000000000000.0,1000000000000.0,118619000000.0,1186190.0,881381000000.0,8813810.0
4031,17/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924010,"1,000,000",60 Tháng,02/07/2019,02/07/2024,"100,000,000,000","10,051,000,000","8,944,000,000","8,944","1,107,000,000","1,107",13/01/2023,Hiệu lực,,5237.0,1000000.0,100000000000.0,10051000000.0,8944000000.0,8944.0,1107000000.0,1107.0
4032,17/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924006,"1,000,000",60 Tháng,14/06/2019,14/06/2024,"100,000,000,000","18,581,000,000","7,173,000,000","7,173","11,408,000,000","11,408",13/01/2023,Hiệu lực,,5233.0,1000000.0,100000000000.0,18581000000.0,7173000000.0,7173.0,11408000000.0,11408.0
4033,17/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1923005,"1,000,000",54 Tháng,13/06/2019,13/12/2023,"100,000,000,000","8,503,000,000","5,667,000,000","5,667","2,836,000,000","2,836",13/01/2023,Hiệu lực,,5232.0,1000000.0,100000000000.0,8503000000.0,5667000000.0,5667.0,2836000000.0,2836.0
4034,17/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924007,"1,000,000",60 Tháng,18/06/2019,18/06/2024,"100,000,000,000","8,581,000,000","7,291,000,000","7,291","1,290,000,000","1,290",13/01/2023,Hiệu lực,,5234.0,1000000.0,100000000000.0,8581000000.0,7291000000.0,7291.0,1290000000.0,1290.0
4035,17/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924008,"1,000,000",60 Tháng,19/06/2019,19/06/2024,"100,000,000,000","10,463,000,000","6,639,000,000","6,639","3,824,000,000","3,824",13/01/2023,Hiệu lực,,5235.0,1000000.0,100000000000.0,10463000000.0,6639000000.0,6639.0,3824000000.0,3824.0
4036,17/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924009,"1,000,000",60 Tháng,27/06/2019,27/06/2024,"100,000,000,000","8,568,000,000","7,079,000,000","7,079","1,489,000,000","1,489",13/01/2023,Hiệu lực,,5236.0,1000000.0,100000000000.0,8568000000.0,7079000000.0,7079.0,1489000000.0,1489.0
4037,16/01/2023,LPCC - CTCP Xây dựng Đầu tư và Phát triển Lĩnh Phong - C.O.N.I.C,CONIC.2020,"100,000,000",36 Tháng,07/10/2020,07/10/2023,"500,000,000,000","289,900,000,000","14,000,000,000",140,"275,900,000,000","2,759",13/01/2023,Hiệu lực,,5243.0,100000000.0,500000000000.0,289900000000.0,14000000000.0,140.0,275900000000.0,2759.0
4038,16/01/2023,HPX - CÔNG TY CỔ PHẦN ĐẦU TƯ HẢI PHÁT,HPXH2123006,"100,000,000",2 Năm,15/09/2021,15/09/2023,"300,000,000,000","300,000,000,000","300,000,000,000","3,000",0,0,15/11/2022,Hiệu lực,,5238.0,100000000.0,300000000000.0,300000000000.0,300000000000.0,3000.0,0.0,0.0
4039,16/01/2023,PDHC - Công ty cổ phần Phát triển nhà Phúc Đồng,PDHCH2124001,"100,000",36 Tháng,28/05/2021,28/05/2024,"140,000,000,000","49,982,400,000","32,274,100,000","322,741","17,708,300,000","177,083",10/01/2023,Hiệu lực,,5231.0,100000.0,140000000000.0,49982400000.0,32274100000.0,322741.0,17708300000.0,177083.0
4040,16/01/2023,SNLC - CTCP Signo Land,SNLCH2123001,"100,000,000",18 Tháng,31/12/2021,30/06/2023,"1,366,600,000,000","1,066,600,000,000","5,000,000,000",50,"1,061,600,000,000","10,616",31/12/2022,Hiệu lực,,5227.0,100000000.0,1366600000000.0,1066600000000.0,5000000000.0,50.0,1061600000000.0,10616.0
4041,16/01/2023,CNTC - CÔNG TY CỔ PHẦN CÔNG NGHIỆP NĂNG LƯỢNG NINH THUẬN,TT.BOND.2020,"1,000,000",15 Năm,25/12/2020,25/12/2035,"2,200,000,000,000","2,170,000,000,000","30,000,000,000","30,000","2,140,000,000,000","2,140,000",26/12/2022,Hiệu lực,,5224.0,1000000.0,2200000000000.0,2170000000000.0,30000000000.0,30000.0,2140000000000.0,2140000.0
4042,16/01/2023,VDS - CTCP Chứng khoán Rồng Việt,VDSH2223004,"1,000,000",1 Năm,04/04/2022,04/04/2023,"182,190,000,000","113,545,000,000","550,000,000",550,"112,995,000,000","112,995",10/01/2023,Hiệu lực,,5229.0,1000000.0,182190000000.0,113545000000.0,550000000.0,550.0,112995000000.0,112995.0
4043,16/01/2023,VDS - CTCP Chứng khoán Rồng Việt,VDSH2223002,"1,000,000",1 Năm,03/03/2022,03/03/2023,"299,930,000,000","284,430,000,000","100,000,000",100,"284,330,000,000","284,330",10/01/2023,Hiệu lực,,5228.0,1000000.0,299930000000.0,284430000000.0,100000000.0,100.0,284330000000.0,284330.0
4044,16/01/2023,VDS - CTCP Chứng khoán Rồng Việt,VDSH2223005,"1,000,000",1 Năm,05/07/2022,05/07/2023,"200,000,000,000","130,000,000,000","22,550,000,000","22,550","107,450,000,000","107,450",05/01/2023,Hiệu lực,,5230.0,1000000.0,200000000000.0,130000000000.0,22550000000.0,22550.0,107450000000.0,107450.0
4045,13/01/2023,TMDC - CTCP Mua bán nợ Thuận Minh,TMDCH2123001,"100,000,000",30 Tháng,31/12/2021,30/06/2024,"495,900,000,000","262,900,000,000","1,000,000,000",10,"261,900,000,000","2,619",31/12/2022,Hiệu lực,,5226.0,100000000.0,495900000000.0,262900000000.0,1000000000.0,10.0,261900000000.0,2619.0
4046,12/01/2023,HLNC - CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG VÀ KINH DOANH BẤT ĐỘNG SẢN HTL VIỆT NAM,HLNCH2124001,"100,000,000",36 Tháng,29/06/2021,29/06/2024,"800,000,000,000","420,000,000,000","84,000,000,000",840,"336,000,000,000","3,360",09/01/2023,Hiệu lực,,5221.0,100000000.0,800000000000.0,420000000000.0,84000000000.0,840.0,336000000000.0,3360.0
4047,12/01/2023,THI - CTCP THIẾT BỊ ĐIỆN,THIH2126001,"100,000,000",5 Năm,31/12/2021,31/12/2026,"400,000,000,000","400,000,000,000","80,000,000,000",800,"320,000,000,000","3,200",03/01/2023,Hiệu lực,,5222.0,100000000.0,400000000000.0,400000000000.0,80000000000.0,800.0,320000000000.0,3200.0
4048,12/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924009,"1,000,000",60 Tháng,27/06/2019,27/06/2024,"100,000,000,000","38,464,000,000","29,896,000,000","29,896","8,568,000,000","8,568",10/01/2023,Hiệu lực,,5219.0,1000000.0,100000000000.0,38464000000.0,29896000000.0,29896.0,8568000000.0,8568.0
4049,12/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924010,"1,000,000",60 Tháng,02/07/2019,02/07/2024,"100,000,000,000","43,242,000,000","33,191,000,000","33,191","10,051,000,000","10,051",10/01/2023,Hiệu lực,,5220.0,1000000.0,100000000000.0,43242000000.0,33191000000.0,33191.0,10051000000.0,10051.0
4050,12/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1923005,"1,000,000",54 Tháng,13/06/2019,13/12/2023,"100,000,000,000","57,614,000,000","49,111,000,000","49,111","8,503,000,000","8,503",10/01/2023,Hiệu lực,,5215.0,1000000.0,100000000000.0,57614000000.0,49111000000.0,49111.0,8503000000.0,8503.0
4051,12/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924008,"1,000,000",60 Tháng,19/06/2019,19/06/2024,"100,000,000,000","52,217,000,000","41,754,000,000","41,754","10,463,000,000","10,463",10/01/2023,Hiệu lực,,5218.0,1000000.0,100000000000.0,52217000000.0,41754000000.0,41754.0,10463000000.0,10463.0
4052,12/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924007,"1,000,000",60 Tháng,18/06/2019,18/06/2024,"100,000,000,000","51,678,000,000","43,097,000,000","43,097","8,581,000,000","8,581",10/01/2023,Hiệu lực,,5217.0,1000000.0,100000000000.0,51678000000.0,43097000000.0,43097.0,8581000000.0,8581.0
4053,12/01/2023,SHRC - Công ty TNHH Mặt trời sông Hàn,SHRH1924006,"1,000,000",60 Tháng,14/06/2019,14/06/2024,"100,000,000,000","53,804,000,000","35,223,000,000","35,223","18,581,000,000","18,581",10/01/2023,Hiệu lực,,5216.0,1000000.0,100000000000.0,53804000000.0,35223000000.0,35223.0,18581000000.0,18581.0
4054,11/01/2023,WDLC - CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN WONDERLAND,WDLCH2125003,"100,000",48 Tháng,31/05/2021,31/05/2025,"1,000,000,000,000","1,000,000,000,000","1,000,000,000,000","10,000,000",0,0,09/01/2023,Hiệu lực,,5214.0,100000.0,1000000000000.0,1000000000000.0,1000000000000.0,10000000.0,0.0,0.0
4055,11/01/2023,WDLC - CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN WONDERLAND,WDLCH2126002,"100,000",60 Tháng,29/04/2021,29/04/2026,"1,000,000,000,000","1,000,000,000,000","1,000,000,000,000","10,000,000",0,0,09/01/2023,Hiệu lực,,5212.0,100000.0,1000000000000.0,1000000000000.0,1000000000000.0,10000000.0,0.0,0.0
4056,11/01/2023,SZC - Công ty Cổ phần Sonadezi Châu Đức,SZCH2126001,"1,000,000,000",5 Năm,08/01/2021,08/01/2026,"500,000,000,000","400,000,000,000","100,000,000,000",100,"300,000,000,000",300,09/01/2023,Hiệu lực,,5211.0,1000000000.0,500000000000.0,400000000000.0,100000000000.0,100.0,300000000000.0,300.0
4057,11/01/2023,TASC - CTCP TẬP ĐOÀN TASECO (tên cũ: CTCP DỊCH VỤ HÀNG KHÔNG THĂNG LONG ),TASCH2123001,"100,000,000",24 Tháng,17/05/2021,17/05/2023,"130,000,000,000","89,200,000,000","1,500,000,000",15,"87,700,000,000",877,11/01/2023,Hiệu lực,,5210.0,100000000.0,130000000000.0,89200000000.0,1500000000.0,15.0,87700000000.0,877.0
4058,11/01/2023,TASC - CTCP TẬP ĐOÀN TASECO (tên cũ: CTCP DỊCH VỤ HÀNG KHÔNG THĂNG LONG ),TASCH2123002,"100,000,000",24 Tháng,21/07/2021,21/07/2023,"150,000,000,000","102,300,000,000","10,500,000,000",105,"91,800,000,000",918,11/01/2023,Hiệu lực,,5213.0,100000000.0,150000000000.0,102300000000.0,10500000000.0,105.0,91800000000.0,918.0
4059,11/01/2023,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.11.10,"100,000",36 Tháng,05/05/2020,04/05/2023,"10,000,000,000","4,340,000,000","1,000,000",10,"4,339,000,000","43,390",06/01/2023,Hiệu lực,,5205.0,100000.0,10000000000.0,4340000000.0,1000000.0,10.0,4339000000.0,43390.0
4060,11/01/2023,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond36.H.20.23.028,"100,000",36 Tháng,24/11/2020,23/11/2023,"19,842,900,000","10,302,900,000","200,000,000","2,000","10,102,900,000","101,029",06/01/2023,Hiệu lực,,5208.0,100000.0,19842900000.0,10302900000.0,200000000.0,2000.0,10102900000.0,101029.0
4061,11/01/2023,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.14.10,"100,000",36 Tháng,28/07/2020,27/07/2023,"10,000,000,000","5,961,400,000","500,000,000","5,000","5,461,400,000","54,614",06/01/2023,Hiệu lực,,5206.0,100000.0,10000000000.0,5961400000.0,500000000.0,5000.0,5461400000.0,54614.0
4062,11/01/2023,IDJ - Công ty cổ phần đầu tư IDJ Việt Nam,IBond_2020.23.20,"100,000",36 Tháng,07/09/2020,06/09/2023,"20,000,000,000","12,116,500,000","440,000,000","4,400","11,676,500,000","116,765",06/01/2023,Hiệu lực,,5207.0,100000.0,20000000000.0,12116500000.0,440000000.0,4400.0,11676500000.0,116765.0
4063,11/01/2023,SEEC - Công ty Cổ phần Seedcom,SEECH2123001,"100,000,000",24 Tháng,31/12/2021,31/12/2023,"200,000,000,000","200,000,000,000","200,000,000,000","2,000",0,0,03/01/2023,Hiệu lực,,5200.0,100000000.0,200000000000.0,200000000000.0,200000000000.0,2000.0,0.0,0.0
4064,11/01/2023,TASC - CTCP TẬP ĐOÀN TASECO (tên cũ: CTCP DỊCH VỤ HÀNG KHÔNG THĂNG LONG ),TASCH2123002,"100,000,000",24 Tháng,21/07/2021,21/07/2023,"150,000,000,000","103,900,000,000","1,600,000,000",16,"102,300,000,000","1,023",09/01/2023,Hiệu lực,,5209.0,100000000.0,150000000000.0,103900000000.0,1600000000.0,16.0,102300000000.0,1023.0
4065,10/01/2023,AKHC - Công ty cổ phần Đầu tư An Khải Hưng,AKHCH2123001,"1,000,000",15 Tháng,23/11/2021,23/02/2023,"180,000,000,000","180,000,000,000","1,000,000",1,"179,999,000,000","179,999",28/12/2022,Hiệu lực,,5171.0,1000000.0,180000000000.0,180000000000.0,1000000.0,1.0,179999000000.0,179999.0
4066,10/01/2023,LPCC - CTCP Xây dựng Đầu tư và Phát triển Lĩnh Phong - C.O.N.I.C,CONIC.2020,"100,000,000",36 Tháng,07/10/2020,07/10/2023,"500,000,000,000","292,900,000,000","3,000,000,000",30,"289,900,000,000","2,899",09/01/2023,Hiệu lực,,5204.0,100000000.0,500000000000.0,292900000000.0,3000000000.0,30.0,289900000000.0,2899.0
4067,10/01/2023,NTEC - CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN NĂNG LƯỢNG NINH THUẬN,TT.14.BOND.2020,"1,000,000",15 Năm,30/12/2020,30/12/2035,"1,350,000,000,000","1,320,000,000,000","30,000,000,000","30,000","1,290,000,000,000","1,290,000",30/12/2022,Hiệu lực,,5167.0,1000000.0,1350000000000.0,1320000000000.0,30000000000.0,30000.0,1290000000000.0,1290000.0
4068,10/01/2023,APCC - Công ty Cổ phần Thương mại Công nghệ An Phát,APC.H.20.28.001,"100,000",8 Năm,30/12/2020,30/12/2028,"200,000,000,000","200,000,000,000",0,0,"200,000,000,000","2,000,000",30/12/2022,Hiệu lực,,5202.0,100000.0,200000000000.0,200000000000.0,0.0,0.0,200000000000.0,2000000.0
4069,10/01/2023,TASC - CTCP TẬP ĐOÀN TASECO (tên cũ: CTCP DỊCH VỤ HÀNG KHÔNG THĂNG LONG ),TASCH2123001,"100,000,000",24 Tháng,17/05/2021,17/05/2023,"130,000,000,000","91,200,000,000","2,000,000,000",20,"89,200,000,000",892,03/01/2023,Hiệu lực,,5170.0,100000000.0,130000000000.0,91200000000.0,2000000000.0,20.0,89200000000.0,892.0
4070,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBANKBOND_A2_18062020_07,"100,000,000",7 Năm,18/06/2020,18/06/2027,"14,500,000,000","14,500,000,000","4,000,000,000",40,"10,500,000,000",105,18/06/2021,Hiệu lực,,5145.0,100000000.0,14500000000.0,14500000000.0,4000000000.0,40.0,10500000000.0,105.0
4071,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBANKBOND_A2_16072020_07,"100,000,000",7 Năm,16/07/2020,16/07/2027,"37,100,000,000","37,100,000,000","7,200,000,000",72,"29,900,000,000",299,16/07/2021,Hiệu lực,,5176.0,100000000.0,37100000000.0,37100000000.0,7200000000.0,72.0,29900000000.0,299.0
4072,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBH2027019,"100,000,000",7 Năm,22/10/2020,22/10/2027,"261,100,000,000","261,100,000,000","13,200,000,000",132,"247,900,000,000","2,479",22/10/2021,Hiệu lực,,5181.0,100000000.0,261100000000.0,261100000000.0,13200000000.0,132.0,247900000000.0,2479.0
4073,10/01/2023,ALPC - CÔNG TY CỔ PHẦN ĐẦU TƯ ALPHANAM,ALPCH2123001,"100,000",2 Năm,29/12/2021,29/12/2023,"200,000,000,000","200,000,000,000","40,000,000,000","400,000","160,000,000,000","1,600,000",29/12/2022,Hiệu lực,,5201.0,100000.0,200000000000.0,200000000000.0,40000000000.0,400000.0,160000000000.0,1600000.0
4074,10/01/2023,17CC - Công ty TNHH MTV 17,017H2025001,"100,000,000",5 Năm,31/12/2020,31/12/2025,"50,000,000,000","41,200,000,000","3,700,000,000",37,"37,500,000,000",375,31/12/2022,Hiệu lực,,5203.0,100000000.0,50000000000.0,41200000000.0,3700000000.0,37.0,37500000000.0,375.0
4075,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBANKBOND_A2_13022020_07,"100,000,000",7 Năm,13/02/2020,13/02/2027,"297,200,000,000","297,200,000,000","24,000,000,000",240,"273,200,000,000","2,732",17/02/2022,Hiệu lực,,5144.0,100000000.0,297200000000.0,297200000000.0,24000000000.0,240.0,273200000000.0,2732.0
4076,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBANKBOND_A2_16012020_07,"100,000,000",7 Năm,16/01/2020,16/01/2027,"254,800,000,000","254,800,000,000","27,400,000,000",274,"227,400,000,000","2,274",18/01/2021,Hiệu lực,,5172.0,100000000.0,254800000000.0,254800000000.0,27400000000.0,274.0,227400000000.0,2274.0
4077,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBANKBOND_A2_12032020_07,"100,000,000",7 Năm,12/03/2020,12/03/2027,"205,400,000,000","205,400,000,000","49,600,000,000",496,"155,800,000,000","1,558",12/03/2021,Hiệu lực,,5173.0,100000000.0,205400000000.0,205400000000.0,49600000000.0,496.0,155800000000.0,1558.0
4078,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBANKBOND_A2_02072020_07,"100,000,000",7 Năm,02/07/2020,02/07/2027,"26,300,000,000","26,300,000,000","16,400,000,000",164,"9,900,000,000",99,02/07/2021,Hiệu lực,,5143.0,100000000.0,26300000000.0,26300000000.0,16400000000.0,164.0,9900000000.0,99.0
4079,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBH2027017,"100,000,000",7 Năm,22/10/2020,22/10/2027,"173,400,000,000","173,400,000,000","38,900,000,000",389,"134,500,000,000","1,345",22/10/2021,Hiệu lực,,5180.0,100000000.0,173400000000.0,173400000000.0,38900000000.0,389.0,134500000000.0,1345.0
4080,10/01/2023,TPB - Ngân hàng Thương mại cổ phần Tiên Phong,TPBH2030017,"100,000,000",10 Năm,22/10/2020,22/10/2030,"3,500,000,000","3,500,000,000","3,500,000,000",35,0,0,24/10/2022,Hiệu lực,,5182.0,100000000.0,3500000000.0,3500000000.0,3500000000.0,35.0,0.0,0.0
